id,dist_metro2017,dist_metro2018,dist_metro2019,dist_metro2020,dist_metro2021
7162,722.4455008,722.4455008,722.4455008,3744.222725,1285.759109
7163,4817.335585,4817.335585,2462.980319,2462.980319,6820.420668
7164,2118.531074,2118.531074,3910.448595,3910.448595,4068.901644
7165,4179.037559,4179.037559,1972.865352,1972.865352,6408.298024
7166,788.2616441,788.2616441,787.847152,787.847152,2980.017247
7167,3023.996542,3023.996542,3023.996542,3534.142343,4094.614963
7168,2202.284932,2202.284932,2202.284932,2897.528643,2846.92875
7169,1206.555218,1206.555218,829.3203763,829.3203763,1206.555218
7170,3987.97164,3987.97164,6289.065651,6756.51789,2508.302481
7171,2133.297898,2133.297898,2133.297898,2133.297898,1563.526038
7172,2467.692081,2467.692081,2414.419518,3500.528217,3500.528217
7173,1155.569878,1155.569878,1151.966593,1151.966593,2662.708121
7174,1016.246079,1016.246079,505.2830934,505.2830934,1016.246079
7175,3162.50412,3102.362507,3720.825508,3720.825508,3720.825508
7176,2011.719832,2011.719832,2011.719832,2011.719832,2944.74413
7177,3545.420384,3545.420384,3295.138536,4152.959167,4152.959167
7178,1687.468154,1687.468154,1315.823478,1315.823478,1687.468154
7179,1503.276863,1503.276863,1242.888979,1242.888979,3976.139364
7180,1939.212756,1939.212756,1939.212756,1939.212756,1939.212756
7181,718.4110492,718.4110492,718.4110492,718.4110492,433.3039484
7182,659.7768635,659.7768635,659.7768635,659.7768635,659.7768635
7183,918.7577741,918.7577741,918.7577741,918.7577741,214.9913855
7184,1992.255173,1992.255173,1992.255173,5033.464761,5033.464761
7185,3195.695415,3195.695415,3195.695415,3195.695415,3195.695415
7186,2365.08654,2365.08654,2302.459486,2302.459486,2217.42546
7187,1968.726368,1968.726368,1968.726368,4259.743561,4259.743561
7188,1554.325818,1554.325818,1334.993014,1334.993014,7993.073648
7189,1031.138928,1031.138928,1031.138928,1031.138928,7689.587898
7190,920.5282416,920.5282416,920.5282416,920.5282416,260.6598922
7191,1346.46193,1346.46193,886.532919,886.532919,1346.46193
7192,6505.025085,6505.025085,6505.025085,8160.737588,7105.431724
7193,357.2439926,357.2439926,357.2439926,357.2439926,6195.118174
7194,3414.946042,3414.946042,3414.946042,3943.141387,4203.138195
7196,1814.102831,1814.102831,1489.39602,1489.39602,1814.102831
7197,2503.501653,2503.501653,2009.105341,2009.105341,2503.501653
7198,1803.559361,1803.559361,1803.559361,1822.22879,4844.380651
7199,4341.631682,4341.631682,4135.882884,4135.882884,2686.422114
7200,1398.553208,1398.553208,1230.076096,1230.076096,2721.627668
7201,2461.543792,2461.543792,2269.62065,2269.62065,4438.287871
7202,1268.454645,1268.454645,1268.454645,1268.454645,5701.635308
7203,1431.974595,1431.974595,1215.035195,1215.035195,7470.870911
7204,4602.161844,4602.161844,4602.161844,5426.601207,4593.990536
7205,1648.007602,1648.007602,1441.716268,1441.716268,5015.623852
7206,2142.330056,2142.330056,2142.330056,2142.330056,4471.902192
7207,3880.464799,3880.464799,3880.464799,3880.464799,3422.200025
7208,668.6613192,668.6613192,668.6613192,668.6613192,7254.491035
7209,2912.27641,2912.27641,2912.27641,2912.27641,777.8963389
7210,3733.164914,3733.164914,1779.440197,1779.440197,6110.144165
7211,4646.839457,4646.839457,4330.855548,4330.855548,1703.551781
7212,4875.054075,4875.054075,2266.373005,2266.373005,7114.932107
7213,1586.858346,1586.858346,1586.858346,1586.858346,4941.456819
7214,8030.694711,8030.694711,9436.01619,9436.01619,5535.787662
7215,2491.233033,2491.233033,1041.887672,1041.887672,4983.724394
7216,2555.434423,2555.434423,2555.434423,2555.434423,910.4358804
7217,619.2617089,619.2617089,2290.17982,2096.376959,2689.987006
7218,1586.208417,1586.208417,1586.208417,1351.833035,7916.818309
7219,4681.977075,4681.977075,3939.566149,3939.566149,2166.787269
7220,1362.153952,1362.153952,1147.553795,1147.553795,7386.797188
7221,2091.74485,2091.74485,2091.74485,3193.953758,3193.953758
7222,3648.903898,3648.903898,2198.245966,2198.245966,5529.608073
7223,2880.434362,2880.434362,854.9519606,854.9519606,5388.104967
7224,1509.22278,1509.22278,1509.22278,1509.22278,8147.837641
7225,3412.900005,3412.900005,366.9522345,366.9522345,6022.386582
7226,2268.844053,2268.844053,962.0186442,962.0186442,4768.40241
7227,697.2884764,697.2884764,631.7944535,631.7944535,6839.615151
7228,1176.8684,1176.8684,1176.8684,1110.685494,8112.059089
7229,1638.694798,1638.694798,649.2393907,649.2393907,6524.112733
7230,639.4224785,639.4224785,639.4224785,639.4224785,7164.826449
7231,772.0811873,772.0811873,772.0811873,772.0811873,7433.179624
7232,1673.086179,1673.086179,1450.006682,1450.006682,1673.086179
7233,2774.275651,2774.275651,2644.05881,2644.05881,4057.690446
7234,863.6441302,863.6441302,863.6441302,863.6441302,7522.250989
7235,1488.799695,1488.799695,1444.114207,1444.114207,8033.490039
7236,1669.792818,1669.792818,1669.792818,1432.569326,8429.133523
7237,901.9994389,901.9994389,519.5044046,519.5044046,6785.779901
7238,1620.961935,1620.961935,1447.08412,1447.08412,5040.870012
7239,823.1108326,823.1108326,392.1295339,392.1295339,6056.676658
7240,2511.380917,2511.380917,1073.740287,1073.740287,5001.265276
7241,1311.629211,1311.629211,1311.629211,1311.629211,1311.629211
7242,905.5487919,905.5487919,905.5487919,905.5487919,7506.427485
7243,1706.393437,1706.393437,1607.638252,1607.638252,8233.11379
7244,927.1525441,927.1525441,681.8761801,681.8761801,7269.733112
7245,1332.891756,1332.891756,912.7175535,912.7175535,1332.891756
7246,3252.784989,3252.784989,2173.36051,2173.36051,8222.610796
7247,2252.192792,2252.192792,2252.192792,2252.192792,8961.583383
7248,3892.684492,3892.684492,852.5748237,852.5748237,6858.015819
7249,1786.586504,1786.586504,1199.840802,1199.840802,7880.733392
7250,1963.667953,1963.667953,965.9981373,965.9981373,6549.8452
7251,1972.526646,1972.526646,1415.964064,1415.964064,5422.434559
7252,1049.231121,1049.231121,1049.231121,1049.231121,5370.176367
7253,967.9802042,967.9802042,956.9541684,956.9541684,5846.068156
7254,2175.099374,2175.099374,2175.099374,2175.099374,1657.362587
7255,2842.127071,2842.127071,1485.601208,1485.601208,5271.064256
7256,1554.255699,1554.255699,1554.255699,1554.255699,1137.802451
7257,2123.972419,2123.972419,2035.826581,2035.826581,2123.972419
7258,2981.064673,2981.064673,1499.129931,1499.129931,7517.618877
7259,813.8020884,813.8020884,541.823379,541.823379,6241.655925
7260,3319.298848,3319.298848,1796.520867,1796.520867,4448.782152
7261,1537.512758,1537.512758,2896.750727,2896.750727,1055.852382
7262,1079.297886,1079.297886,1002.264417,1002.264417,5760.682881
7263,903.0254044,903.0254044,903.0254044,903.0254044,7822.285635
7264,2487.0369,2487.0369,2487.0369,2487.0369,4452.263681
7265,4417.323735,4417.323735,1561.930956,1561.930956,6920.455382
7266,2140.312681,2140.312681,2140.312681,2140.312681,1070.420455
7267,2215.70981,2215.70981,2215.70981,2892.176133,2701.285241
7268,2145.409696,2145.409696,2145.409696,2145.409696,1554.705468
7269,1773.975592,1773.975592,1773.975592,1411.362195,8495.469319
7270,1648.482178,1648.482178,1648.482178,1928.524553,3558.098773
7271,2449.009862,2449.009862,2139.6605,2139.6605,4616.423708
7272,3576.343039,3576.343039,3285.629191,3285.629191,3501.635903
7273,2157.999162,2157.999162,1288.383303,1288.383303,7715.379212
7274,1124.907487,1124.907487,1124.907487,1352.512217,6987.191976
7275,2497.83627,2497.83627,2497.83627,5000.115657,5000.115657
7276,4305.483699,4305.483699,4305.483699,6800.781151,391.6194086
7277,3931.837019,3931.837019,3336.244892,3336.244892,1526.312303
7278,228.3693251,228.3693251,228.3693251,1291.39186,3480.95584
7279,394.8803703,394.8803703,394.8803703,394.8803703,394.8803703
7280,669.6501292,669.6501292,424.9166142,424.9166142,669.6501292
7281,1885.154089,1885.154089,860.4212444,860.4212444,6793.676981
7282,194.1811465,194.1811465,194.1811465,444.6056226,7322.651589
7283,2510.403648,2510.403648,2141.192388,2141.192388,2510.403648
7284,1847.717421,1847.717421,1847.717421,1557.807957,8401.559381
7285,1554.812157,1554.812157,1093.03863,1093.03863,1554.812157
7286,504.1431715,504.1431715,504.1431715,633.4854454,7443.835929
7287,458.8989755,458.8989755,458.8989755,458.8989755,4290.310601
7288,3499.334611,3499.334611,3033.697908,3033.697908,2657.906798
7289,3263.958859,3263.958859,3263.958859,3263.958859,4080.090682
7290,13920.03294,13920.03294,13920.03294,13920.03294,12164.4187
7291,1250.105087,1250.105087,1250.105087,1250.105087,4314.971153
7292,1843.72329,1843.72329,1843.72329,2769.701939,3194.04679
7293,3684.708165,3684.708165,3684.708165,5140.428906,1834.655121
7294,3605.065066,3605.065066,2217.168865,2217.168865,8407.688597
7295,1646.093649,1646.093649,1348.654649,1348.654649,3247.693711
7297,5239.086641,5239.086641,5239.086641,6197.198835,1307.89965
7298,1666.497532,1666.497532,410.7887718,410.7887718,6365.201587
7299,3868.288424,3868.288424,3143.543376,3143.543376,2711.885884
7300,2382.987358,2382.987358,2312.510071,2312.510071,2418.393368
7301,4066.040252,4066.040252,4066.040252,4066.040252,664.0194857
7302,693.7420997,693.7420997,693.7420997,514.0707175,2006.947831
7303,3499.165992,3499.165992,1912.714738,1912.714738,8117.939451
7304,13140.84273,13140.84273,13140.84273,13140.84273,12297.93973
7305,2897.176144,2897.176144,1221.356999,1221.356999,5382.42677
7306,2007.103201,2007.103201,2007.103201,2007.103201,912.6615369
7307,1752.575706,1752.575706,1752.575706,1389.228727,8497.227511
7308,3614.497788,3614.497788,604.169044,604.169044,6103.598351
7309,2621.311947,2621.311947,2621.311947,2621.311947,3974.156265
7310,353.0026903,353.0026903,353.0026903,353.0026903,6380.046491
7311,1072.413693,1072.413693,1524.193046,1524.193046,1524.193046
7312,3834.085698,3834.085698,3834.085698,4712.76195,4765.797388
7313,3497.906542,3497.906542,2634.274368,2634.274368,8750.20374
7314,3723.143196,3723.143196,3723.143196,3723.143196,1530.746995
7315,5009.727509,5009.727509,4742.280422,4742.280422,2357.856879
7316,1240.81419,1240.81419,819.635947,819.635947,5877.24101
7317,3494.79449,3494.79449,2842.812512,2842.812512,4561.768045
7318,3507.638996,3507.638996,3507.638996,3507.638996,3544.637135
7319,1545.797304,1545.797304,1545.797304,1545.797304,8181.845668
7320,666.4913792,666.4913792,666.4913792,666.4913792,7235.760073
7321,3295.32249,3295.32249,243.1404809,243.1404809,6359.45724
7322,1257.900541,1257.900541,908.8489075,908.8489075,5789.242406
7323,3365.056806,3365.056806,3120.577663,3120.577663,8502.04673
7324,2135.894535,2135.894535,1619.014126,1619.014126,5229.595792
7325,3661.031601,3661.031601,3661.031601,3661.031601,2744.32696
7326,2646.122795,2646.122795,2646.122795,2646.122795,9167.762182
7327,4170.731376,4170.731376,1802.848595,1802.848595,6515.859227
7328,3506.975648,3506.975648,1989.773882,1989.773882,3965.247633
7329,725.1057361,725.1057361,725.1057361,725.1057361,7064.295732
7330,748.5521618,748.5521618,748.5521618,2311.149334,2624.786558
7331,3414.386127,3414.386127,3414.386127,3414.386127,3414.386127
7332,2196.196754,2196.196754,2196.196754,2196.196754,4529.002188
7333,3551.749108,3551.749108,3275.402826,3520.498649,7285.445394
7334,1253.464161,1253.464161,1253.464161,1253.464161,5449.19367
7335,1330.193322,1330.193322,1330.193322,1330.193322,5226.169665
7336,1250.596798,1250.596798,1250.596798,649.8226124,3808.165316
7337,3806.994166,3806.994166,2778.762934,2778.762934,5089.909443
7338,1635.259025,1635.259025,1635.259025,1635.259025,5106.173792
7339,1450.460592,1450.460592,1450.460592,1177.91538,8664.748007
7340,2562.581157,2562.581157,1748.699194,1748.699194,4077.230501
7341,2540.260775,2540.260775,1606.401105,1606.401105,7779.970205
7342,3291.565084,3291.565084,2636.125827,2636.125827,8887.091875
7343,3100.644352,3100.644352,1967.080942,1937.137401,6399.223171
7344,3782.69289,3782.69289,1838.359985,1838.359985,7938.958623
7345,2380.996711,2380.996711,1580.842666,1580.842666,3909.167102
7346,3964.705769,3964.705769,1810.168056,1810.168056,7787.458321
7347,2225.930244,2225.930244,1053.358001,1053.358001,4369.21379
7348,3305.770306,3305.770306,2240.947491,2240.947491,4081.411102
7349,2804.235414,2804.235414,689.9226923,689.9226923,5313.632261
7350,3673.895208,3673.895208,1721.080322,1721.080322,7882.440832
7351,320.8344878,320.8344878,320.8344878,320.8344878,2525.981544
7352,3482.480044,3482.480044,1532.973123,1532.973123,4429.875397
7353,3671.968232,3671.968232,3100.008714,3100.008714,3261.963031
7354,3251.238437,3251.238437,3251.238437,3251.238437,3256.737257
7355,3905.507302,3905.507302,3867.33675,3867.33675,2441.413801
7356,2253.887784,2253.887784,2125.634721,2125.634721,4571.244864
7357,989.3665086,989.3665086,453.3156266,453.3156266,6720.636957
7358,2135.692682,2135.692682,2135.692682,2135.692682,2925.569999
7359,2231.955397,2231.955397,2231.955397,2231.955397,3155.013867
7360,847.7573566,847.7573566,847.7573566,847.7573566,847.7573566
7361,3519.483512,3519.483512,3282.667572,4151.259423,4151.259423
7362,4108.992379,4108.992379,4108.992379,4108.992379,726.8207
7363,641.1489934,641.1489934,641.1489934,641.1489934,522.9564106
7364,1130.208362,1130.208362,1130.208362,1130.208362,292.3444718
7365,2111.593778,2111.593778,2111.593778,2111.593778,2111.593778
7366,3707.995715,3707.995715,3272.628846,3413.78572,6885.057917
7367,4395.226139,4395.226139,1893.679723,1893.679723,7399.817122
7368,1065.909808,1065.909808,991.8946557,991.8946557,1065.909808
7369,1108.120763,1108.120763,1090.053203,1090.053203,1108.120763
7370,2156.357732,2156.357732,2156.357732,2156.357732,2156.357732
7371,4216.569075,4216.569075,4093.309945,4093.309945,1663.508096
7372,1590.830795,1590.830795,1590.830795,1329.847247,8552.543791
7373,3506.696357,3506.696357,3506.696357,4388.184022,4945.730144
7374,1814.704842,1814.704842,1814.704842,1814.704842,3759.828263
7375,898.3934002,898.3934002,321.2611154,321.2611154,6474.579081
7376,417.9130461,417.9130461,417.9130461,417.9130461,417.9130461
7377,3025.438288,3025.438288,2697.046261,2697.046261,2702.244146
7378,1717.138975,1717.138975,1717.138975,1717.138975,1858.669116
7379,2785.748214,2785.748214,2509.612631,2509.612631,2793.911732
7380,1123.961994,1123.961994,333.5960965,333.5960965,1123.961994
7381,2915.925687,2915.925687,2915.925687,2915.925687,659.4388188
7382,2705.121049,2705.121049,2705.121049,2705.121049,3208.841585
7383,1540.454347,1540.454347,1540.454347,1540.454347,1540.454347
7384,5547.759808,5547.759808,5547.759808,5547.759808,2112.034346
7385,2859.070344,2859.070344,2658.300447,2658.300447,2859.070344
7386,2508.696908,2508.696908,2364.94567,2364.94567,2508.696908
7387,346.952692,346.952692,5751.178097,9712.303781,11584.28263
7388,679.8938467,679.8938467,318.6712116,318.6712116,6421.866357
7389,2806.226324,2806.226324,906.8461805,906.8461805,5801.565725
7390,1049.511392,1049.511392,1049.511392,1049.511392,1049.511392
7391,1589.936387,1589.936387,1366.571353,1366.571353,1589.936387
7392,2380.189019,2380.189019,2354.940245,2354.940245,2134.024418
7393,1102.334745,1102.334745,228.2542246,228.2542246,1102.334745
7394,2879.013249,2879.013249,2729.224138,2729.224138,2879.013249
7395,1483.546709,1483.546709,1483.546709,1483.546709,1483.546709
7396,1250.154074,1250.154074,1250.154074,1250.154074,7872.832737
7397,2353.208267,2353.208267,2353.208267,2353.208267,4221.524753
7398,1059.216889,1059.216889,158.6411447,158.6411447,1059.216889
7399,3380.279888,3380.279888,3380.279888,3380.279888,3380.279888
7400,1301.958833,1301.958833,1301.958833,1301.958833,1301.958833
7401,4747.136923,4747.136923,3912.115942,3912.115942,2070.609611
7402,624.9878787,624.9878787,426.2525397,426.2525397,624.9878787
7403,2639.439611,2639.439611,2527.711279,2527.711279,2639.439611
7404,1725.257836,1725.257836,1725.257836,1725.257836,1720.812418
7405,1071.189722,1071.189722,155.4993958,155.4993958,6851.381713
7406,1269.140104,1269.140104,1269.140104,1845.536752,3609.797601
7407,1331.274064,1331.274064,901.1758006,901.1758006,3839.66188
7408,2472.873631,2472.873631,2047.877886,2047.877886,3010.559276
7409,14238.16383,14238.16383,12421.8854,12421.8854,1826.375204
7410,1370.120486,1370.120486,21177.49202,21177.49202,11419.36579
7411,4610.257402,4610.257402,4413.487942,4413.487942,3270.592675
7412,3753.362188,3753.362188,5696.18362,5696.18362,3381.249901
7413,1397.772685,1397.772685,1397.772685,1397.772685,1428.013264
7414,2014.040806,2014.040806,2014.040806,2235.806297,4977.755656
7415,8529.866089,8529.866089,8529.866089,8658.884127,6451.820442
7416,10009.57181,10009.57181,7060.482263,7060.482263,7516.51877
7417,2054.124772,2054.124772,2054.124772,5094.471227,5094.471227
7418,9720.659015,9720.659015,9720.659015,9720.659015,10049.15862
7419,7218.860196,7218.860196,8942.427539,8942.427539,4832.5954
7420,7115.623916,7115.623916,8882.47211,8882.47211,4746.689501
7421,6728.456086,6728.456086,6728.456086,6728.456086,2788.931555
7422,1010.891566,1010.891566,1010.891566,10205.85897,4235.317182
7423,822.0981902,822.0981902,822.0981902,1597.853934,4482.105444
7424,1192.212256,1192.212256,298.7278805,298.7278805,3553.478362
7425,4265.151228,4265.151228,4212.957496,4212.957496,2846.681966
7426,2305.862561,2305.862561,1459.375498,1459.375498,4007.25477
7427,937.9126933,937.9126933,937.9126933,937.9126933,937.9126933
7428,1582.541907,1582.541907,1204.706197,1204.706197,1582.541907
7429,64.70476114,64.70476114,64.70476114,64.70476114,64.70476114
7430,3341.454065,3341.454065,3229.609934,3229.609934,3341.454065
7431,968.6930528,968.6930528,403.4007307,403.4007307,6671.750113
7432,2235.255896,2235.255896,2154.509122,2154.509122,2235.255896
7433,1993.835983,1993.835983,926.7176376,926.7176376,4500.991634
7434,2455.527784,2455.527784,2370.059872,2370.059872,2233.913456
7435,545.9934977,545.9934977,545.9934977,9256.95336,6940.992037
7436,4322.270799,4322.270799,4322.270799,5176.769305,4410.150679
7437,3642.36644,3642.36644,3006.715374,3006.715374,2640.889227
7438,3673.244503,3673.244503,3038.232711,3038.232711,2610.02283
7439,3956.913517,3956.913517,3956.913517,3956.913517,534.0154441
7440,2560.073996,2560.073996,2054.141809,2054.141809,2560.073996
7441,2975.530762,2975.530762,2975.530762,2975.530762,1775.96634
7442,3398.699385,3398.699385,2059.821959,2059.821959,8197.804241
7443,2007.089457,2007.089457,2007.089457,2007.089457,1610.538011
7444,146.7439843,146.7439843,146.7439843,146.7439843,6545.926353
7445,3584.86103,3584.86103,2933.178923,2933.178923,2729.570457
7446,3528.84185,3528.84185,2642.535587,2642.535587,1284.874535
7447,4594.958923,4594.958923,4217.798754,4217.798754,1770.628442
7448,2330.162358,2330.162358,1791.595647,1791.595647,2330.162358
7449,2608.393161,2608.393161,2089.324317,2089.324317,2608.393161
7450,1544.50075,1544.50075,1544.50075,1477.519261,3371.662169
7451,1713.420836,1713.420836,973.6670533,973.6670533,1713.420836
7452,3177.507498,3177.507498,2816.604576,2816.604576,2747.625458
7453,2727.727314,2727.727314,2143.316723,2727.727314,2727.727314
7454,2427.104387,2427.104387,11518.73062,11518.73062,2087.334352
7455,2157.300114,2157.300114,1146.606283,1146.606283,4642.377226
7456,2866.95642,2866.95642,5590.112174,5590.112174,3734.936236
7457,2084.663062,2084.663062,1185.363351,1185.363351,4072.960773
7458,1026.170751,1026.170751,577.4724367,577.4724367,6844.103202
7459,1318.757312,1318.757312,1318.757312,804.0056151,3894.585147
7460,2167.284779,2167.284779,2099.239705,2099.239705,2167.284779
7461,256.0507575,256.0507575,256.0507575,256.0507575,256.0507575
7462,2553.774054,2553.774054,2029.499114,2029.499114,2553.774054
7463,1550.380782,1550.380782,1550.380782,3960.02854,7149.786145
7464,850.976798,850.976798,850.976798,850.976798,517.0923598
7465,3219.033307,3219.033307,3219.033307,3219.033307,3219.033307
7466,1372.122959,1372.122959,1278.428672,1278.428672,5449.941475
7467,1302.965371,1302.965371,1302.965371,1302.965371,422.7804746
7468,3985.712527,3985.712527,3985.712527,3985.712527,3985.712527
7469,4213.324807,4213.324807,2225.069327,2225.069327,7925.356523
7470,1661.149775,1661.149775,1229.071972,1229.071972,1661.149775
7471,2833.748521,2833.748521,2329.975135,2329.975135,2833.748521
7472,3992.449444,3992.449444,3992.449444,3992.449444,1510.87894
7473,625.5339972,625.5339972,553.6286391,553.6286391,6371.141273
7474,4019.054577,4019.054577,3891.232594,3891.232594,1761.683182
7475,1124.814754,1124.814754,1124.814754,1124.814754,318.1378267
7476,702.755648,702.755648,430.5499416,430.5499416,6632.954702
7477,1584.100077,1584.100077,577.7697253,577.7697253,6599.240589
7478,1241.58954,1241.58954,1241.58954,1241.58954,8170.934084
7479,1713.457974,1713.457974,1666.189135,1666.189135,8269.701958
7480,379.8735029,379.8735029,379.8735029,379.8735029,6336.830498
7481,2887.671858,2887.671858,2887.671858,2887.671858,1950.638602
7482,4479.502918,4479.502918,1765.242899,1765.242899,7174.106627
7483,1994.010439,1994.010439,1990.654978,1990.654978,8584.000317
7484,2184.119115,2184.119115,2184.119115,2184.119115,8822.78975
7485,5303.935385,5303.935385,5303.935385,5546.140316,3050.159224
7486,401.7583268,401.7583268,401.7583268,401.7583268,6427.859407
7487,1551.393097,1551.393097,1397.7206,1397.7206,1551.393097
7488,623.3227329,623.3227329,601.4925119,601.4925119,623.3227329
7489,3309.494035,3309.494035,3309.494035,3309.494035,1770.716333
7490,883.0931266,883.0931266,428.9099388,428.9099388,6333.061775
7491,3700.749455,3700.749455,1655.899244,1655.899244,6191.944518
7492,1424.671054,1424.671054,957.3640022,957.3640022,3933.592752
7493,1371.157323,1371.157323,1167.069752,1167.069752,7404.763963
7494,3353.119281,3353.119281,2091.374354,2091.374354,8203.415048
7495,1673.336732,1673.336732,1419.509955,1419.509955,4996.586884
7496,3450.391807,3450.391807,3160.650986,3160.650986,2405.162951
7497,3895.256885,3895.256885,3891.589444,3891.589444,3895.256885
7498,3668.968188,3668.968188,3668.968188,3668.968188,1465.530994
7499,4267.612299,4267.612299,4267.612299,4267.612299,3251.909461
7500,3631.67542,3631.67542,3431.103748,3431.103748,2583.809125
7501,1553.886842,1553.886842,1097.110662,1097.110662,1097.110662
7502,8337.601879,8337.601879,7536.808477,7536.808477,4527.433783
7503,1221.518071,1221.518071,232.804806,232.804806,6856.135139
7504,3718.320821,3718.320821,3048.257292,3048.257292,2651.323218
7505,2625.335951,2625.335951,2160.009838,2625.335951,2625.335951
7506,728.2306905,728.2306905,2387.386692,2130.631914,2778.345376
7507,347.3772268,347.3772268,347.3772268,347.3772268,6834.300137
7508,1923.985313,1923.985313,1144.992857,1144.992857,7723.435285
7509,2596.172987,2596.172987,2596.172987,2596.172987,4269.776951
7510,820.9709424,820.9709424,101.0025293,101.0025293,820.9709424
7511,3176.823925,3176.823925,963.2889585,963.2889585,5474.39301
7512,3768.692828,3768.692828,5994.333735,6410.042223,2802.237519
7513,1384.498178,1384.498178,1384.498178,1384.498178,5627.328511
7514,6577.903224,6577.903224,8136.4911,8136.4911,4844.030352
7515,2736.084268,2736.084268,2736.084268,2736.084268,2450.570024
7516,747.8730878,747.8730878,747.8730878,747.8730878,5678.538692
7517,5393.747152,5393.747152,5377.899106,5377.899106,2466.422077
7518,1830.584503,1830.584503,1830.584503,1830.584503,3018.194755
7519,359.5210487,359.5210487,359.5210487,359.5210487,1928.272097
7520,1032.284321,1032.284321,1282.59206,1282.59206,2843.783502
7521,7736.347221,7736.347221,7736.347221,7736.347221,8474.066717
7522,2501.159076,2501.159076,2431.172353,5062.90779,2138.074614
7523,1418.644649,1418.644649,1418.644649,1418.644649,8077.399638
7524,653.5668912,653.5668912,653.5668912,653.5668912,7681.60055
7525,1296.805121,1296.805121,1296.805121,1296.805121,353.3966202
7526,2744.290881,2744.290881,1040.355736,1040.355736,5240.355141
7527,4818.204372,4818.204372,4536.494947,4536.494947,1740.401101
7528,4107.70026,4107.70026,3984.333228,3984.333228,2684.738812
7529,4689.120288,4689.120288,2462.793676,2462.793676,7594.499629
7530,3122.577594,3122.577594,2308.799601,2308.799601,8615.349228
7531,1331.764505,1331.764505,1331.764505,1331.764505,5235.210237
7532,3355.164053,3350.69193,3620.561138,3620.561138,3971.006533
7533,3646.443977,3646.443977,1718.819224,1718.819224,6041.191663
7534,1466.130475,1466.130475,1400.543964,1400.543964,1466.130475
7535,2451.073402,2451.073402,2451.073402,2451.073402,9028.431231
7536,1094.65472,1094.65472,974.4382829,974.4382829,2407.335901
7537,1436.940748,1436.940748,1436.940748,1436.940748,5099.667669
7538,3060.436953,3060.436953,628.3228532,628.3228532,6679.651723
7539,3472.811073,3472.811073,1424.792242,1424.792242,7691.479325
7540,1100.256823,1100.256823,753.9672949,753.9672949,7402.508788
7541,3465.451569,3465.451569,3465.451569,3465.451569,591.6238331
7542,5209.822084,5209.822084,5209.822084,5030.687857,1748.669053
7543,3410.814469,3410.814469,1675.043758,1675.043758,4504.392764
7544,3925.598631,3925.598631,3925.598631,6499.925052,474.3261098
7545,3055.770689,3055.770689,3055.770689,3055.770689,4190.342726
7546,2099.985381,2099.985381,1141.910028,1141.910028,4227.014851
7547,3037.979554,3037.979554,2616.69237,2616.69237,3138.09349
7548,1531.233238,1531.233238,1354.755612,1354.755612,2773.531973
7549,421.7374633,421.7374633,421.7374633,421.7374633,6006.777314
7550,3199.505974,3199.505974,2734.482179,2734.482179,1869.681418
7551,809.6682848,809.6682848,809.6682848,809.6682848,809.6682848
7552,1854.501614,1854.501614,1225.404687,1225.404687,1854.501614
7553,1352.941602,1352.941602,1059.235712,1059.235712,5344.727656
7554,1503.537986,1503.537986,1014.183315,1014.183315,1503.537986
7555,471.8612298,471.8612298,471.8612298,471.8612298,7132.949234
7556,2087.718298,2087.718298,2087.718298,2087.718298,8712.081386
7557,2620.037429,2620.037429,2056.775102,1463.115557,5281.073432
7558,3953.978077,3953.978077,2424.936126,2424.936126,8387.930935
7559,3165.336509,3165.336509,3165.336509,3165.336509,8299.94951
7560,1607.906867,1607.906867,1567.345578,1567.345578,3972.732917
7561,2403.156167,2403.156167,1688.247351,1688.247351,3685.587436
7562,426.7918287,426.7918287,426.7918287,426.7918287,6594.246823
7563,1024.410398,1024.410398,1024.410398,1024.410398,5690.583243
7564,2045.233685,2045.233685,2032.04826,2032.04826,4684.672297
7565,716.4903306,716.4903306,716.4903306,716.4903306,7358.425541
7566,2268.457152,2268.457152,5063.468932,5063.468932,5629.712179
7567,1747.957444,1747.957444,1605.419313,1605.419313,1747.957444
7568,835.0285232,835.0285232,771.6928952,771.6928952,835.0285232
7569,790.9021353,790.9021353,790.9021353,1178.848402,3668.549447
7570,1561.076637,1561.076637,1561.076637,1561.076637,1561.076637
7571,279.1090305,279.1090305,279.1090305,2887.909514,1873.912914
7572,3359.996411,3359.996411,3359.996411,3359.996411,3359.996411
7573,389.0181132,389.0181132,389.0181132,389.0181132,389.0181132
7574,905.5163748,905.5163748,775.3253276,775.3253276,2466.298097
7575,597.5514792,597.5514792,4420.447337,4420.447337,3024.811422
7576,3461.480191,3461.480191,3150.793694,3150.793694,2512.85925
7577,2346.063016,2346.063016,2346.063016,2346.063016,1106.643394
7578,4311.421605,4311.421605,3930.042936,3930.042936,3041.91878
7579,1579.392088,1579.392088,1579.392088,1220.585601,8331.333645
7580,2986.204848,2986.204848,2076.706812,1982.320934,6597.046608
7581,2852.644179,2852.644179,2852.644179,2852.644179,4245.302086
7582,1731.761967,1731.761967,1731.761967,1731.761967,1839.543381
7583,3485.165642,3485.165642,3335.972848,3335.972848,3433.368772
7584,3885.804557,3885.804557,3625.661988,3625.661988,1991.955011
7585,1555.198725,1555.198725,1555.198725,1555.198725,1555.198725
7586,1832.870008,1832.870008,1832.870008,1710.81807,8139.748036
